uid,latitude,longitude,date,split,season,region,severity,density
twtr,44.74,-82.06,17/04/2019,train,4,1,1,448.4855777
twvn,37.2486,-120.851,19/03/2021,train,3,3,4,3980000
twvo,38.63828335,-75.16918333,06/11/2018,train,11,4,1,100
twwc,35.742,-79.23014931,07/06/2016,train,6,4,3,133731
twwk,39.09447,-96.90462,29/08/2016,train,8,1,3,194355
twyd,35.71015391,-79.15585962,13/07/2016,train,7,4,1,5809
twyy,38.1602,-121.206,19/08/2020,train,8,3,4,2471448.5
twzz,35.742,-79.21175574,23/07/2015,train,7,4,1,12102
txap,35.65413,-79.25991796,22/09/2014,train,9,4,2,60542
txct,41.3928,-87.76008,16/06/2017,train,6,1,2,68496.5
txeh,37.2953,-120.85,13/01/2015,train,1,3,4,4852500
txgc,35.65460906,-79.25902815,05/08/2014,train,8,4,1,16211
txhg,35.66419035,-79.24123195,11/07/2018,train,7,4,1,1461
txiy,36.172,-79.0512575,11/07/2013,train,7,4,2,38727
txmo,35.87135644,-78.84860686,18/10/2018,train,10,4,1,13216
txnk,35.91160588,-79.17074303,07/08/2013,train,8,4,1,3994
txnu,36.17,-79.07206917,16/08/2018,train,8,4,1,250
txop,35.98,-78.8359302,26/05/2021,train,5,4,1,2955
txpe,37.4419,-121.003,14/01/2014,train,1,3,4,6577895
txqa,35.794,-79.02001528,20/09/2016,train,9,4,2,22752
txre,35.62682333,-79.31063714,12/11/2015,train,11,4,1,12354
txsa,35.74686,-79.07928652,14/10/2015,train,10,4,2,56209
txtu,45.278333,-82.451667,09/08/2017,train,8,1,1,500.0858201
txwf,35.2,-79.10479441,15/05/2018,train,5,4,1,3536
txxt,37.6106,-121.229,14/08/2018,train,8,3,4,8245000
tyaa,35.89107742,-79.00644364,24/09/2020,train,9,4,2,87137
tybf,35.66631952,-79.23727724,17/05/2017,train,5,4,2,38727
tyco,35.67558143,-79.22007425,03/02/2020,train,2,4,1,782
tyfv,37.6413,-121.229,29/04/2015,train,4,3,4,2546620
tygq,37.4125,-120.759,13/06/2017,train,6,3,4,3588428
tyhf,35.5,-79.09550084,18/05/2017,train,5,4,2,45021
tyhw,38.76866665,-75.31788333,11/11/2020,train,11,4,1,100
tyjg,35.66387097,-79.24182516,07/11/2018,train,11,4,1,2504
tyka,35.63534003,-79.29481829,06/12/2017,train,12,4,1,477
tylx,35.69937496,-79.17588035,19/03/2014,train,3,4,1,73
tyma,36.03,-78.68381034,24/06/2020,train,6,4,3,117635
tynk,35.75,-78.82,13/05/2020,train,5,4,3,134264
tyoh,38.785,-121.653,18/03/2014,train,3,3,4,5920000
tyoo,35.67028511,-79.22991159,07/07/2015,train,7,4,1,215
tyoq,35.70358008,-79.16806979,06/06/2019,train,6,4,1,726
typp,37.8717,-121.526,15/12/2020,train,12,3,3,247259
tyqx,35.74,-79.02,24/05/2021,train,5,4,3,246526
tyqy,41.0491,-121.762,21/07/2021,train,7,3,4,2180000
tyrh,36.18,-79.05343259,29/08/2018,train,8,4,4,3313623
tyrj,35.68836,-78.69872406,31/08/2016,train,8,4,1,2469
tyrv,35.66256685,-79.24424742,02/07/2019,train,7,4,1,6574
tysb,44.78814,-93.91278,24/08/2017,train,8,1,4,1551770
tysk,35.65580672,-79.25680363,25/02/2014,train,2,4,1,1614
tysw,35.64582622,-79.27534134,19/02/2019,train,2,4,1,1108
tytp,38.04947082,-99.82700111,16/09/2019,train,9,1,3,140175
tyuo,35.85815736,-78.74296807,10/04/2013,train,4,4,2,92418
tyup,38.41404028,-86.6678775,27/07/2020,train,7,1,3,247900
tyvn,35.89713347,-79.0549132,07/12/2015,train,12,4,2,37643
tywa,37.2639,-120.906,13/10/2015,train,10,3,4,7612500
tywh,35.63331732,-79.29857527,12/10/2015,train,10,4,4,1483880
tyyh,37.1145,-120.89,09/09/2014,train,9,3,4,8055000
tyyp,36.06,-78.76,27/06/2018,train,6,4,2,98217
tzal,38.72020003,-75.08008333,13/08/2020,train,8,4,1,10000
tzbd,39.79722,-76.04278,07/09/2017,train,9,2,4,1846667
tzdd,35.71547685,-79.14597284,08/06/2016,train,6,4,1,17790
tzed,38.1526,-121.501,21/08/2018,train,8,3,4,2526809
tzet,35.85703932,-78.73401984,15/07/2019,train,7,4,1,581
tzeu,41.707665,-73.382964,03/08/2017,train,8,2,2,52650
tzev,35.69096472,-79.19150146,06/12/2018,train,12,4,3,118603
tzfb,35.72066671,-79.13633323,04/06/2014,train,6,4,1,4149
tzgr,35.8944626,-79.03353688,22/04/2015,train,4,4,1,1803
tzhe,35.88617047,-78.96717087,11/07/2018,train,7,4,1,13361
tzhl,35.71576961,-79.14542907,17/09/2013,train,9,4,1,8384
tzib,35.487,-79.06198466,24/08/2016,train,8,4,1,6697
tzil,40.4189,-122.214,22/08/2018,train,8,3,4,7790000
tzki,40.40705,-76.07799,30/07/2020,train,7,2,3,247933
tzli,42.027378,-78.967089,24/10/2017,train,10,2,2,56750.83333
tzmk,35.64803524,-79.27123833,16/08/2017,train,8,4,3,135970
tznw,35.95,-79.242,05/08/2013,train,8,4,2,85558
tzpd,35.70602863,-79.16352187,22/06/2016,train,6,4,1,498
tzpt,35.69322697,-79.18729958,17/05/2017,train,5,4,2,34984
tzrn,35.89443154,-79.03328832,24/03/2015,train,3,4,1,18153
tzsr,35.50583,-79.09742876,22/06/2016,train,6,4,3,371057
tzvy,40.4189,-122.214,17/07/2014,train,7,3,4,7152500
tzxc,35.66568,-79.04843977,23/09/2015,train,9,4,3,120526
tzxy,39.3092,-121.595,16/04/2014,train,4,3,4,5640000
tzyt,37.1366,-120.762,12/08/2014,train,8,3,4,6002500
tzzf,39.16522,-96.91105,19/06/2017,train,6,1,4,4953375
tzzu,38.3777,-121.542,02/12/2019,train,12,3,3,421500
uaco,35.69391895,-79.18601429,21/11/2016,train,11,4,1,19301
uacv,35.84,-79,21/08/2017,train,8,4,4,1036927
uado,36.17,-79.07157483,28/06/2018,train,6,4,1,3287
uadt,35.66634614,-79.23722781,17/05/2017,train,5,4,3,415352
uaex,39.21067,-96.97298,21/08/2017,train,8,1,3,295470
uagf,40.305497,-75.187012,28/08/2018,train,8,2,1,0
uagt,35.6896606,-79.19392372,04/09/2019,train,9,4,1,8506
uail,37.9893,-121.463,19/04/2016,train,4,3,4,2380266.5
uakp,38.38889,-97.09306,13/07/2015,train,7,1,1,12285
uall,35.79,-79.03118734,09/01/2020,train,1,4,1,2178
ualm,41.55443,-75.70577,21/09/2021,train,9,2,2,65333
ualq,35.71010068,-79.15595849,13/07/2016,train,7,4,1,4066
uals,35.72654855,-79.12540834,12/08/2014,train,8,4,1,17645
uama,36.7489,-120.513,08/03/2016,train,3,3,4,4210000
uamc,37.8208,-121.5,15/07/2014,train,7,3,3,895302.5
uapo,37.8817,-121.249,15/09/2015,train,9,3,4,3510272
uaqd,35.90725794,-79.13594437,15/07/2020,train,7,4,1,9440
uaqp,36.055,-78.763,28/10/2014,train,10,4,3,238588
uaro,37.4583,-120.967,10/06/2014,train,6,3,4,1002767
uaso,38.31806,-96.99139,17/05/2021,train,5,1,1,12463
uavn,35.6545026,-79.25922589,25/08/2014,train,8,4,2,32967
uavt,40.418115,-76.592919,22/05/2018,train,5,2,1,0
uawf,35.87235025,-78.85656084,11/06/2019,train,6,4,1,11872
uawo,35.87607705,-78.88638826,17/06/2021,train,6,4,1,19364
uawt,35.88483503,-78.95648271,18/10/2017,train,10,4,3,121991
uawv,36.12,-78.91223869,21/05/2018,train,5,4,1,1565
uaxi,39.09447,-96.90462,03/08/2015,train,8,1,3,411705
uaxz,35.63879994,-79.28839189,11/02/2015,train,2,4,1,4901
uayw,35.90514609,-79.11904216,22/08/2019,train,8,4,3,149439
uazi,36.055,-78.763,01/12/2015,train,12,4,1,19627
uban,35.6561261,-79.25621042,06/11/2013,train,11,4,2,64400
ubba,37.5582,-121.164,08/05/2018,train,5,3,4,5237500
ubbb,41.5726,-75.70775,26/07/2021,train,7,2,3,255933
ubbm,37.6106,-121.229,08/07/2014,train,7,3,4,5300000
ubbx,39.08555,-96.94028,03/08/2015,train,8,1,3,187425
ubdb,44.868638,-93.524033,19/08/2013,train,8,1,1,2899
ubde,35.65934648,-79.25022892,28/04/2021,train,4,4,1,2504
ubek,35.63744259,-79.29091302,06/08/2015,train,8,4,1,16081
ubfu,35.68836,-78.69201289,22/06/2016,train,6,4,1,6535
ubfv,37.1366,-120.762,12/06/2018,train,6,3,4,6825000
ubig,35.66770349,-79.23470668,20/09/2016,train,9,4,2,49154
ubij,41.83487,-73.14888,16/07/2015,train,7,2,1,1895.4
ubjd,35.87430682,-78.87222023,15/07/2020,train,7,4,1,2641
ubjj,35.71483809,-79.14715925,24/08/2016,train,8,4,2,25357
ubjm,40.77949407,-85.63747222,14/08/2017,train,8,1,3,202490
ubjo,43.596667,-78.801667,12/08/2013,train,8,2,1,135.706211
ubka,38.307,-121.794,15/07/2014,train,7,3,5,10277500
ubkr,39.21067,-96.97298,31/07/2017,train,7,1,4,1025955
ubkx,35.64957889,-79.26837116,18/10/2016,train,10,4,1,18364
ubly,37.66,-120.875,13/10/2015,train,10,3,4,6867723.5
ubmc,35.61133,-78.98009608,27/07/2016,train,7,4,3,928974
ubme,35.888655,-78.98705581,14/09/2019,train,9,4,3,134190
ubna,35.79,-79.03677337,17/06/2021,train,6,4,2,99626
ubpi,40.07143,-75.72311,25/08/2021,train,8,2,3,474667
ubpr,35.794,-79.01215529,11/02/2015,train,2,4,1,36
ubpu,35.88489715,-78.95697983,18/10/2017,train,10,4,2,49377
ubql,37.3978,-120.96,15/10/2013,train,10,3,4,2012282
ubrm,35.98,-78.78845489,28/03/2018,train,3,4,2,34680
ubro,35.70248888,-79.17009658,10/04/2013,train,4,4,1,1598
ubrw,35.62921865,-79.30618809,30/12/2014,train,12,4,1,8602
ubth,36.055,-78.763,11/09/2013,train,9,4,3,363433
ubwa,35.62607812,-79.31202129,09/05/2016,train,5,4,2,30679
ubwn,44.0685677,-69.28787409,10/08/2017,train,8,2,1,6050
ubyd,38.27,-121.477,28/04/2021,train,4,3,4,5080000
ubyy,35.90294107,-79.10139427,09/08/2018,train,8,4,3,132157
ubzv,35.74,-79.02,02/12/2021,train,12,4,2,66700
ucav,37.4125,-120.759,07/11/2017,train,11,3,4,3096696.5
ucbt,36.06,-78.76,09/10/2019,train,10,4,3,767964
ucby,37.4806,-121.031,12/03/2013,train,3,3,3,966945.5
uccx,35.66892776,-79.23243272,03/03/2016,train,3,4,2,65353
ucef,35.6789615,-79.21379614,11/04/2018,train,4,4,1,5809
ucfz,36.13,-79.06900427,15/09/2021,train,9,4,3,706533
ucgt,37.2953,-120.85,10/02/2014,train,2,3,4,4845000
ucib,35.976,-78.75365623,26/01/2016,train,1,4,1,182
ucjh,44.878889,-93.490833,01/08/2013,train,8,1,1,634
ucjm,35.89750615,-79.05789594,06/04/2016,train,4,4,1,2641
uckj,41.91411,-72.70472,14/08/2019,train,8,2,2,85293
ucld,35.794,-79.02080622,13/12/2016,train,12,4,1,4022
ucnc,35.64039682,-79.28542585,08/11/2021,train,11,4,2,36064
ucnn,39.21155,-97.00559,14/08/2017,train,8,1,3,108045
ucoo,35.89176067,-79.011912,28/04/2021,train,4,4,1,1614
ucpc,35.63094861,-79.30297489,23/07/2015,train,7,4,3,138996
ucqz,44.878889,-93.490833,05/09/2013,train,9,1,1,460
ucrb,38.72020003,-75.08008333,05/07/2018,train,7,4,3,118800.0011
ucrh,41.593063,-78.511189,07/05/2014,train,5,2,1,24.5910578
ucrs,38.2399,-121.565,07/02/2015,train,2,3,4,8352500
ucsr,41.69783,-73.37084,26/05/2016,train,5,2,1,0
ucwm,35.98,-78.81256539,09/10/2019,train,10,4,3,236721
ucxg,39.21155,-97.00559,02/09/2014,train,9,1,5,19879650
udak,35.86408918,-78.79044338,06/05/2015,train,5,4,1,505
udba,39.3992,-99.42481,20/08/2018,train,8,1,3,498015
udbm,35.794,-79.01744472,27/01/2016,train,1,4,1,1452
udcv,35.84,-79,20/09/2017,train,9,4,4,1084852
udex,35.98,-78.8138082,20/11/2019,train,11,4,3,113278
udfr,37.90785,-114.2679,07/06/2017,train,6,3,2,31717
udha,35.66466941,-79.24034214,09/05/2018,train,5,4,1,4070
udhn,35.742,-79.20852443,07/07/2015,train,7,4,2,32478
udhs,36.13,-79.11245666,01/07/2019,train,7,4,2,91784
udia,37.2953,-120.85,29/04/2015,train,4,3,4,1999166.5
udie,35.65673824,-79.25507344,07/08/2013,train,8,4,1,2759
udiv,41.59581,-75.33125,09/08/2017,train,8,2,3,232800
udix,35.84,-79.05936466,19/05/2020,train,5,4,1,1743
udjl,39.16522,-96.91105,15/09/2014,train,9,1,3,777735
udkb,39.21155,-97.00559,05/10/2015,train,10,1,3,265230
udkd,35.64265907,-79.28122397,10/06/2020,train,6,4,3,135776
udkh,35.79,-79.02703489,09/08/2018,train,8,4,3,324584
udkq,35.87436894,-78.87271736,15/07/2020,train,7,4,1,1320
udlg,35.79,-79.03642733,17/06/2021,train,6,4,1,13278
udme,37.5582,-121.164,14/06/2016,train,6,3,4,5737500
udnc,40.03031,-76.51,24/05/2017,train,5,2,3,213333
udns,37.4271,-120.674,10/02/2015,train,2,3,4,3236726
udrj,35.61133,-78.98283026,31/08/2016,train,8,4,2,52282
udsf,37.546,-121.955,07/07/2015,train,7,3,4,5187500
udva,38.1526,-121.501,17/08/2021,train,8,3,4,2660325.5
udwf,37.7475,-97.26444,26/10/2015,train,10,1,4,1590750
udzx,35.88067344,-78.92317542,12/11/2015,train,11,4,1,2905
ueap,37.2141,-120.561,12/11/2013,train,11,3,4,4093185.5
ueay,37.2616,-120.906,19/03/2021,train,3,3,4,4517500
uebh,37.6106,-121.229,08/09/2020,train,9,3,4,6270000
uece,35.794,-79.01106775,22/09/2014,train,9,4,2,53250
uedj,35.90791013,-79.14116417,22/10/2020,train,10,4,3,223651
ueeh,38.1156,-121.494,17/12/2013,train,12,3,4,3907565
uefa,35.71451872,-79.14775246,15/09/2016,train,9,4,1,2178
ueia,35.89328245,-79.02409153,08/11/2021,train,11,4,3,564210
uekt,36.16894,-79.07068502,11/07/2013,train,7,4,2,43084
uekx,35.64023713,-79.28572246,02/12/2021,train,12,4,1,484
uele,35.65436,-79.01564043,05/10/2016,train,10,4,2,21784
ueph,40.073179,-76.894562,20/08/2018,train,8,2,2,45600
uepj,35.79,-79.02401943,18/10/2017,train,10,4,1,8714
uepu,35.87787834,-78.90080485,27/01/2015,train,1,4,1,1660
ueqm,35.69461093,-79.18472901,19/07/2016,train,7,4,1,3757
ueqt,41.55443,-75.70577,14/06/2021,train,6,2,2,61333
ueqv,33.01464,-83.02665,26/07/2017,train,7,4,2,20430
uera,35.91048784,-79.1617948,01/05/2013,train,5,4,2,23946
uetm,35.79,-79.03405451,24/09/2020,train,9,4,2,70678
ueui,32.80180318,-94.5835357,22/08/2018,train,8,4,3,978366.7613
ueut,35.8914501,-79.00942638,10/12/2020,train,12,4,3,193153
uexo,35.89030101,-79.00022959,10/06/2020,train,6,4,2,68785
uezg,35.66690505,-79.2361897,14/02/2017,train,2,4,1,218
uezj,35.68,-79.10968836,08/09/2021,train,9,4,2,25052
ufbe,35.88253684,-78.93808913,18/10/2016,train,10,4,3,387758
ufbf,35.70294133,-79.1692562,15/07/2014,train,7,4,3,106742
ufck,35.87520747,-78.87942853,10/12/2020,train,12,4,1,594
ufcx,35.65572688,-79.25695193,25/02/2014,train,2,4,1,18922
ufdw,40.41181,-76.08818,14/10/2020,train,10,2,5,17413333
ufek,37.7025,-121.177,15/04/2015,train,4,3,4,1896560.083
ufez,35.70727952,-79.16119848,24/08/2016,train,8,4,1,726
uffi,40.03003,-77.30035,28/08/2019,train,8,2,2,74667
ufiv,35.68689267,-79.19906484,05/08/2021,train,8,4,1,807
uflc,35.87669819,-78.8913595,12/10/2021,train,10,4,2,41456
uflo,37.4053,-121.023,26/10/2021,train,10,3,4,5605000
ufmc,42.64691,-72.2185,14/08/2017,train,8,2,2,67240
ufof,35.65436,-79.01017207,10/08/2016,train,8,4,1,12586
ufpr,35.67928088,-79.21320294,21/02/2018,train,2,4,2,33475
ufpu,37.6667,-120.898,10/01/2018,train,1,3,4,3080414
ufrh,36.028,-78.716,11/06/2015,train,6,4,2,78765
ufsz,38.2249,-121.534,13/02/2020,train,2,3,4,2022000
ufwb,38.0455,-121.469,18/02/2016,train,2,3,4,1292595.5
ugaw,36.15,-79.10701893,23/09/2020,train,9,4,1,3389
ugbr,37.7054,-120.896,09/07/2013,train,7,3,4,6076394
ugcn,35.68239479,-79.20741917,07/06/2016,train,6,4,3,359439
ugdj,35.74,-79.02,16/05/2019,train,5,4,3,282403
ugee,35.85793996,-78.74122813,15/07/2014,train,7,4,1,3413
ugfp,35.68836,-78.69797837,24/08/2016,train,8,4,1,19136
ugjb,35.65325171,-79.26154928,06/05/2015,train,5,4,2,64384
ugji,39.42401,-75.68735,19/06/2017,train,6,4,3,627312
ugkf,37.2639,-120.906,22/01/2020,train,1,3,4,5502500
ugkt,37.6003,-121.224,09/08/2016,train,8,3,4,6250000
ugnb,35.60595,-78.99426411,15/09/2016,train,9,4,2,33039
ugoe,36.06,-78.76,17/04/2019,train,4,4,1,7515
ugpm,41.55087787,-86.36162603,18/06/2018,train,6,1,1,13745
ugpq,45.91065887,-84.32854622,08/08/2017,train,8,1,1,147.8706329
ugqa,35.86738119,-78.81679094,19/07/2016,train,7,4,1,5809
ugqj,38.1602,-121.206,16/06/2015,train,6,3,3,647808.5
ugra,35.64537377,-79.27618172,16/05/2019,train,5,4,1,4772
ugvj,35.89719558,-79.05541033,07/12/2015,train,12,4,2,21958
ugyb,35.6659203,-79.23801875,20/07/2017,train,7,4,2,30498
ugyi,35.70336716,-79.16846526,15/07/2019,train,7,4,1,5083
ugzb,40.70249154,-85.935575,22/05/2017,train,5,1,1,10898
uhbr,38.5901,-121.731,17/04/2013,train,4,3,4,6400000
uhck,35.61,-78.99898678,15/06/2021,train,6,4,1,2234
uhdw,35.794,-79.01922434,21/06/2016,train,6,4,2,88105
uhgv,37.8717,-121.526,18/06/2019,train,6,3,4,4627251.5
uhhx,35.87039368,-78.84090144,11/04/2018,train,4,4,1,1961
uhks,35.85797102,-78.7414767,15/07/2014,train,7,4,1,19642
uhln,37.5582,-121.164,11/04/2017,train,4,3,4,6622500
uhnn,48.39575,-120.1849,24/07/2017,train,7,3,1,19834
uhnv,38.31806,-96.99139,17/06/2019,train,6,1,3,172305
uhoz,35.8613562,-78.76856994,06/11/2013,train,11,4,3,103527
uhpo,35.84,-79.06040277,10/07/2020,train,7,4,2,76287
uhqt,35.63398268,-79.29733942,06/08/2015,train,8,4,2,39040
uhtg,38.76881669,-75.19656666,08/11/2017,train,11,4,1,2000
uhtu,35.79,-79.03202772,11/03/2020,train,3,4,2,26141
uhyi,35.67520883,-79.22076632,11/03/2020,train,3,4,1,11618
uhyl,35.68231495,-79.20756747,07/06/2016,train,6,4,1,10166
uhzh,35.98,-78.77602679,15/06/2017,train,6,4,1,15183
uhzo,35.65916017,-79.25057496,24/05/2021,train,5,4,1,1053
uiam,44.09,-86.766667,27/03/2016,train,3,1,1,485.2333467
uiav,37.2583,-120.475,10/06/2014,train,6,3,4,4220189
uich,38.77848333,-75.30981668,09/08/2017,train,8,4,1,3750
uics,39.08031907,-86.43086667,17/05/2021,train,5,1,1,2872
uidp,36.028,-78.716,14/05/2013,train,5,4,3,634888
uied,35.51,-79.09698385,19/07/2018,train,7,4,1,1138
uieh,36.577226,-103.296392,02/11/2016,train,11,3,2,37520.87855
uigx,35.85992759,-78.75713609,04/06/2013,train,6,4,1,17238
uiht,35.98,-78.79864592,30/11/2018,train,11,4,1,799
uiia,40.77949407,-85.63747222,20/07/2020,train,7,1,3,235720
uioa,39.74693889,-87.07598056,06/08/2018,train,8,1,3,674343
uirp,38.07823,-97.58333,12/08/2013,train,8,1,1,19530
uirz,36.16,-79.10059253,28/09/2020,train,9,4,2,39938
uism,35.88946248,-78.99351842,09/01/2020,train,1,4,1,6100
uitz,37.2583,-120.475,09/07/2013,train,7,3,4,3529811
uiyf,35.65876095,-79.25131647,05/08/2021,train,8,4,1,871
uiyh,35.69312051,-79.18749731,17/05/2017,train,5,4,1,8937
ujas,35.71904321,-79.1393487,16/07/2018,train,7,4,1,1271
ujbw,35.61,-78.95275428,16/07/2018,train,7,4,1,2254
ujdf,35.70200982,-79.17098639,02/07/2019,train,7,4,1,581
ujdj,35.90390382,-79.10909969,19/03/2019,train,3,4,1,145
ujdk,39.8055,-76.05611,22/07/2021,train,7,2,3,100400
ujgb,37.2953,-120.85,08/07/2014,train,7,3,4,5107500
ujib,39.1853,-121.704,14/01/2014,train,1,3,4,5485000
ujio,35.478,-79.05763447,24/08/2016,train,8,4,2,93430
ujkk,37.3865,-121.969,23/07/2019,train,7,3,4,5215000
ujky,39.74693889,-87.07598056,05/08/2019,train,8,1,4,1148618
ujlu,35.65125561,-79.26525682,07/12/2015,train,12,4,1,1452
ujmd,38.9353,-121.408,21/08/2018,train,8,3,4,6727500
ujmm,35.98,-78.82375067,24/06/2020,train,6,4,1,2244
ujno,37.3204,-120.983,09/04/2019,train,4,3,4,7980000
ujnq,35.64303168,-79.2805319,11/03/2020,train,3,4,1,9204
ujoe,35.794,-79.02065792,13/12/2016,train,12,4,2,46920
ujpw,37.2616,-120.906,10/02/2015,train,2,3,4,7130000
ujpy,36.13,-79.11136912,23/07/2020,train,7,4,1,13071
ujqv,37.3609,-120.549,12/05/2021,train,5,3,4,2536578.5
ujtc,35.7170205,-79.14310567,30/07/2018,train,7,4,1,1017
ujtp,35.44,-78.87545154,14/08/2019,train,8,4,1,4302
ujvg,35.72487183,-79.12852268,06/08/2018,train,8,4,1,2681
ujxc,35.47727,-78.88887388,29/07/2016,train,7,4,3,722944
ujxd,41.5461,-124.0725,22/08/2018,train,8,3,1,500
ujxq,38.0455,-121.469,21/03/2017,train,3,3,4,1481472.5
ujyy,35.63023001,-79.3043096,12/11/2015,train,11,4,1,2974
ukbl,44.851794,-93.541609,10/07/2013,train,7,1,1,2728
ukbq,37.2486,-120.851,10/03/2015,train,3,3,4,3122500
ukdh,36.055,-78.763,14/12/2016,train,12,4,2,66848
ukef,35.71763264,-79.1419687,28/08/2018,train,8,4,1,13524
ukfm,40.72010333,-85.1058325,16/07/2018,train,7,1,2,21348
ukgd,35.90182303,-79.09244604,21/02/2018,train,2,4,3,291684
ukhl,41.37989,-75.3162,04/09/2019,train,9,2,3,227600
ukja,39.07775,-96.9059,17/10/2016,train,10,1,2,26460
ukkb,38.76866665,-75.31788333,14/09/2016,train,9,4,3,177099.9985
uklg,40.72010333,-85.1058325,01/07/2019,train,7,1,3,504722
uklk,35.70022663,-79.17429846,21/08/2013,train,8,4,1,726
uklv,46.16806,-69.00125,14/08/2017,train,8,2,3,501000
ukmd,35.72322172,-79.13158758,07/06/2018,train,6,4,1,1130
ukpi,35.91272392,-79.17969126,25/02/2014,train,2,4,2,26910
ukpj,39.93622,-76.43872,24/05/2017,train,5,2,3,174467
ukqr,35.72612272,-79.12619928,14/08/2019,train,8,4,1,2120
ukrn,35.65570026,-79.25700136,19/03/2014,train,3,4,2,49335
ukry,35.8807045,-78.92342398,12/11/2015,train,11,4,2,48409
uksz,35.79,-79.02925942,16/05/2019,train,5,4,1,16044
uktt,35.976,-78.71164927,24/04/2013,train,4,4,1,2599
ukug,35.60595,-78.99277274,31/08/2016,train,8,4,4,1027245
ukww,35.794,-79.01749415,27/01/2016,train,1,4,2,23164
ukyk,35.6621144,-79.2450878,04/09/2019,train,9,4,2,36158
ukyo,35.67502253,-79.22111236,15/05/2020,train,5,4,1,2420
ulap,35.62754193,-79.30930242,23/07/2015,train,7,4,3,146680
ulcw,37.6756,-121.264,19/01/2016,train,1,3,4,1875513.33
uldo,35.68836,-78.696487,10/08/2016,train,8,4,1,3631
uldq,35.88,-79.12402419,17/07/2019,train,7,4,3,227282
uleb,35.71922952,-79.13900266,11/06/2018,train,6,4,1,9694
ulfo,36.01,-78.963691,22/08/2018,train,8,4,1,3388
ulgn,35.64313813,-79.28033416,11/03/2020,train,3,4,1,18533
uliu,35.86582835,-78.80436285,12/10/2015,train,10,4,1,3602
ulji,38.36472,-97.10194,06/07/2015,train,7,1,1,10395
uljz,35.63478112,-79.2958564,20/05/2015,train,5,4,1,501
ullh,40.70249154,-85.935575,19/08/2019,train,8,1,3,343564
ulnf,41.840964,-79.009164,13/10/2014,train,10,2,1,466.5517241
ulnh,35.74,-79.02,17/06/2021,train,6,4,3,399085
ulnp,35.64901998,-79.26940927,14/02/2017,train,2,4,2,76698
ulnt,35.91455626,-79.19435641,22/09/2014,train,9,4,1,2905
ulny,35.63004371,-79.30465564,03/03/2016,train,3,4,1,1461
uloe,37.3097,-120.788,15/06/2021,train,6,3,4,1344699.5
ulqe,37.1366,-120.762,09/06/2020,train,6,3,4,5782500
ulqv,35.794,-79.01724698,07/12/2015,train,12,4,1,4225
ulto,35.7266284,-79.12526004,17/09/2019,train,9,4,1,7407
ulub,35.90495975,-79.11755079,22/08/2019,train,8,4,2,20332
ulvx,35.84,-79.0597107,19/05/2020,train,5,4,2,31369
ulwi,37.4555,-120.722,11/08/2015,train,8,3,4,1325160.5
ulxp,35.64971196,-79.26812399,10/08/2016,train,8,4,1,4872
ulyk,36.158,-79.09876347,18/05/2015,train,5,4,1,1878
ulzk,38.2408,-121.152,28/01/2021,train,1,3,4,3787074.5
ulzt,35.91086052,-79.16477754,04/06/2013,train,6,4,2,42228
umac,40.090275,-76.873132,21/05/2018,train,5,2,1,0
umam,35.65024425,-79.26713531,07/06/2016,train,6,4,3,104201
umbf,39.02235564,-86.48165556,12/07/2021,train,7,1,2,23018
umcb,36.18,-79.05288882,30/05/2018,train,5,4,1,1002
umdv,35.86849923,-78.82573917,14/02/2017,train,2,4,1,13071
umey,42.038186,-78.908886,10/09/2015,train,9,2,2,40116.05505
umez,36.794726,-108.102782,17/10/2017,train,10,3,1,45.69590909
umgg,35.86831289,-78.8242478,13/12/2016,train,12,4,1,1232
umgx,38.140694,-97.768806,09/08/2021,train,8,1,2,93539
umhc,35.65064347,-79.2663938,09/05/2016,train,5,4,3,104274
umih,37.2764,-120.954,08/07/2014,train,7,3,4,2420000
umiq,39.077955,-96.88081,26/08/2019,train,8,1,4,1562400
umlb,47.4213,-122.1878,28/06/2017,train,6,3,3,173339
ummo,35.71161772,-79.15314076,24/08/2016,train,8,4,1,8068
